,"activity, %"
ARHGAP22,25
Actin_BR,61
Actin_ST,70
Arp2_3,61
CP,52
Cdc42,48
Cofilin,3
Coronin,0
Cortactin,61
Dia1,11
Dia2,85
Ena_Vasp,91
IRSp53_Cdc42,48
IRSp53_Rac1,61
LIMK,96
NET1,37
PAK,63
PIP2,51
PKD,25
Profilin,75
ROCK,25
ROS,61
Rac1,61
RhoA,25
SSH,0
Thymosin,39
WASP,58
WAVE,74
