,"activity, %"
ARHGAP22,87
Actin_BR,37
Actin_ST,80
Arp2_3,37
CP,17
Cdc42,52
Cofilin,12
Coronin,0
Cortactin,13
Dia1,74
Dia2,100
Ena_Vasp,100
IRSp53_Cdc42,52
IRSp53_Rac1,13
LIMK,100
NET1,48
PAK,52
PIP2,51
PKD,87
Profilin,95
ROCK,87
ROS,13
Rac1,13
RhoA,87
SSH,0
Thymosin,49
WASP,51
WAVE,23
