,"activity, %"
ARHGAP22,77
Actin_BR,40
Actin_ST,58
Arp2_3,40
CP,40
Cdc42,49
Cofilin,29
Coronin,19
Cortactin,20
Dia1,60
Dia2,97
Ena_Vasp,0
IRSp53_Cdc42,49
IRSp53_Rac1,21
LIMK,81
NET1,46
PAK,54
PIP2,51
PKD,77
Profilin,95
ROCK,77
ROS,21
Rac1,21
RhoA,80
SSH,19
Thymosin,41
WASP,59
WAVE,27
