,"activity, %"
ARHGAP22,92
Actin_BR,38
Actin_ST,45
Arp2_3,38
CP,51
Cdc42,50
Cofilin,26
Coronin,8
Cortactin,6
Dia1,0
Dia2,100
Ena_Vasp,99
IRSp53_Cdc42,50
IRSp53_Rac1,6
LIMK,92
NET1,49
PAK,51
PIP2,49
PKD,92
Profilin,45
ROCK,92
ROS,0
Rac1,6
RhoA,100
SSH,8
Thymosin,44
WASP,55
WAVE,7
