,"activity, %"
Actin_BR,55
Actin_ST,79
Arp2_3,55
CP,0
Cdc42,49
Cofilin,29
Coronin,24
Cortactin,33
Dia1,69
Dia2,88
Ena_Vasp,0
IRSp53,58
LIMK,76
PAK,99
PIP2,49
PKD,67
Profilin,91
ROCK,67
ROCK_,67
Rac1,33
RhoA,69
SSH,24
Thymosin,41
WASP,59
WAVE,33
