,"activity, %"
Actin_BR,65
Actin_ST,0
Arp2_3,65
CP,50
Cdc42,48
Cofilin,67
Coronin,71
Cortactin,65
Dia1,9
Dia2,79
Ena_Vasp,94
IRSp53_Cdc42,48
IRSp53_Rac1,65
LIMK,22
PAK,67
PIP2,51
PKD,21
Profilin,0
ROCK,21
Rac1,65
RhoA,21
SSH,71
Thymosin,18
WASP,78
WAVE,78
