,"activity, %"
Actin_BR,59
Actin_ST,84
Arp2_3,59
CP,53
Cdc42,48
Cofilin,73
Coronin,72
Cortactin,0
Dia1,22
Dia2,100
Ena_Vasp,78
IRSp53_Cdc42,48
IRSp53_Rac1,50
LIMK,28
PAK,74
PIP2,50
PKD,0
Profilin,97
ROCK,28
Rac1,50
RhoA,50
SSH,72
Thymosin,21
UPSTREAM,50
WASP,68
WAVE,100
