,"activity, %"
Actin_BR,65
Actin_ST,4
Arp2_3,65
CP,81
Cdc42,49
Cofilin,62
Coronin,61
Cortactin,50
Dia1,0
Dia2,50
Ena_Vasp,0
IRSp53_Cdc42,49
IRSp53_Rac1,50
LIMK,19
PAK,74
PIP2,49
PKD,0
Profilin,96
ROCK,0
Rac1,50
RhoA,0
SSH,61
Thymosin,24
UPSTREAM,50
WASP,76
WAVE,100
