,"activity, %"
Actin_BR,0
Actin_ST,69
Arp2_3,0
CP,47
Cdc42,48
Cofilin,4
Coronin,9
Cortactin,9
Dia1,53
Dia2,100
Ena_Vasp,100
IRSp53,52
LIMK,91
PAK,0
PIP2,53
PKD,91
Profilin,69
ROCK,91
ROCK_,91
Rac1,9
RhoA,100
SSH,9
Thymosin,45
WASP,55
WAVE,9
