,"activity, %"
ARHGAP22,0
Actin_BR,77
Actin_ST,79
Arp2_3,77
CP,57
Cdc42,50
Cofilin,63
Coronin,0
Cortactin,77
Dia1,3
Dia2,87
Ena_Vasp,91
IRSp53_Cdc42,50
IRSp53_Rac1,77
LIMK,24
NET1,23
PAK,77
PIP2,49
PKD,11
Profilin,86
ROCK,11
ROS,77
Rac1,77
RhoA,11
SSH,70
Thymosin,24
WASP,74
WAVE,89
