,"activity, %"
ARHGAP22,0
Actin_BR,66
Actin_ST,76
Arp2_3,66
CP,49
Cdc42,50
Cofilin,80
Coronin,90
Cortactin,66
Dia1,0
Dia2,66
Ena_Vasp,87
IRSp53_Cdc42,50
IRSp53_Rac1,66
LIMK,2
NET1,0
PAK,68
PIP2,51
PKD,0
Profilin,84
ROCK,0
ROS,66
Rac1,66
RhoA,0
SSH,90
Thymosin,11
WASP,84
WAVE,78
