,"activity, %"
Actin_BR,54
Actin_ST,91
Arp2_3,54
CP,0
Cdc42,48
Cofilin,27
Coronin,23
Cortactin,32
Dia1,69
Dia2,87
Ena_Vasp,99
IRSp53,57
LIMK,77
PAK,98
PIP2,53
PKD,68
Profilin,91
ROCK,68
ROCK_,68
Rac1,32
RhoA,69
SSH,23
Thymosin,42
WASP,58
WAVE,32
