,"activity, %"
Actin_BR,0
Actin_ST,87
Arp2_3,0
CP,47
Cdc42,51
Cofilin,35
Coronin,81
Cortactin,65
Dia1,53
Dia2,100
Ena_Vasp,87
IRSp53,81
LIMK,19
PAK,0
PIP2,53
PKD,0
Profilin,87
ROCK,35
ROCK_,35
Rac1,65
RhoA,100
SSH,81
Thymosin,29
WASP,68
WAVE,65
