,"activity, %"
ARHGAP22,69
Actin_BR,50
Actin_ST,0
Arp2_3,50
CP,0
Cdc42,50
Cofilin,30
Coronin,23
Cortactin,29
Dia1,71
Dia2,95
Ena_Vasp,99
IRSp53_Cdc42,50
IRSp53_Rac1,30
LIMK,77
NET1,44
PAK,56
PIP2,48
PKD,69
Profilin,0
ROCK,69
ROS,30
Rac1,30
RhoA,71
SSH,23
Thymosin,44
WASP,56
WAVE,40
