,"activity, %"
Actin_BR,55
Actin_ST,65
Arp2_3,55
CP,49
Cdc42,50
Cofilin,20
Coronin,22
Cortactin,54
Dia1,35
Dia2,87
Ena_Vasp,100
IRSp53,58
LIMK,78
PAK,58
PIP2,51
PKD,69
Profilin,69
ROCK,69
ROCK_,69
Rac1,31
RhoA,70
SSH,22
Thymosin,43
WASP,57
WAVE,31
