,"activity, %"
ARHGAP22,0
Actin_BR,65
Actin_ST,0
Arp2_3,65
CP,53
Cdc42,49
Cofilin,76
Coronin,87
Cortactin,65
Dia1,0
Dia2,65
Ena_Vasp,85
IRSp53_Cdc42,49
IRSp53_Rac1,65
LIMK,1
NET1,34
PAK,66
PIP2,48
PKD,0
Profilin,0
ROCK,0
ROS,65
Rac1,65
RhoA,0
SSH,87
Thymosin,15
WASP,80
WAVE,76
