,"activity, %"
Actin_BR,39
Actin_ST,64
Arp2_3,39
CP,47
Cdc42,48
Cofilin,16
Coronin,0
Cortactin,0
Dia1,53
Dia2,100
Ena_Vasp,100
IRSp53,48
LIMK,100
PAK,100
PIP2,53
PKD,100
Profilin,64
ROCK,100
ROCK_,100
Rac1,0
RhoA,100
SSH,0
Thymosin,49
WASP,51
WAVE,0
