,"activity, %"
ARHGAP22,0
Actin_BR,85
Actin_ST,42
Arp2_3,85
CP,52
Cdc42,50
Cofilin,69
Coronin,75
Cortactin,86
Dia1,14
Dia2,69
Ena_Vasp,87
IRSp53_Cdc42,0
IRSp53_Rac1,87
LIMK,24
NET1,10
PAK,89
PIP2,50
PKD,16
Profilin,98
ROCK,16
ROS,87
Rac1,87
RhoA,22
SSH,75
Thymosin,17
WASP,82
WAVE,98
