,"activity, %"
ARHGAP22,23
Actin_BR,63
Actin_ST,73
Arp2_3,63
CP,50
Cdc42,51
Cofilin,3
Coronin,0
Cortactin,63
Dia1,11
Dia2,84
Ena_Vasp,75
IRSp53_Cdc42,51
IRSp53_Rac1,63
LIMK,87
NET1,35
PAK,65
PIP2,53
PKD,0
Profilin,78
ROCK,23
ROS,63
Rac1,63
RhoA,23
SSH,0
Thymosin,40
WASP,59
WAVE,74
