,"activity, %"
ARHGAP22,0
Actin_BR,65
Actin_ST,55
Arp2_3,65
CP,32
Cdc42,50
Cofilin,81
Coronin,87
Cortactin,65
Dia1,0
Dia2,50
Ena_Vasp,87
IRSp53_Cdc42,50
IRSp53_Rac1,65
LIMK,0
NET1,0
PAK,65
PIP2,49
PKD,0
Profilin,87
ROCK,0
ROS,65
Rac1,65
RhoA,0
SSH,87
Thymosin,0
WASP,87
WAVE,76
