,"activity, %"
ARHGAP22,18
Actin_BR,66
Actin_ST,62
Arp2_3,66
CP,31
Cdc42,47
Cofilin,70
Coronin,64
Cortactin,66
Dia1,20
Dia2,67
Ena_Vasp,96
IRSp53_Cdc42,47
IRSp53_Rac1,66
LIMK,0
NET1,34
PAK,66
PIP2,53
PKD,18
Profilin,93
ROCK,18
ROS,66
Rac1,66
RhoA,20
SSH,64
Thymosin,0
WASP,90
WAVE,80
