,"activity, %"
ARHGAP22,17
Actin_BR,67
Actin_ST,0
Arp2_3,67
CP,0
Cdc42,49
Cofilin,59
Coronin,64
Cortactin,67
Dia1,19
Dia2,83
Ena_Vasp,90
IRSp53_Cdc42,49
IRSp53_Rac1,67
LIMK,33
NET1,33
PAK,67
PIP2,50
PKD,17
Profilin,0
ROCK,17
ROS,67
Rac1,67
RhoA,19
SSH,64
Thymosin,24
WASP,74
WAVE,81
