,"activity, %"
ARHGAP22,50
Actin_BR,24
Actin_ST,43
Arp2_3,24
CP,15
Cdc42,0
Cofilin,30
Coronin,32
Cortactin,24
Dia1,0
Dia2,57
Ena_Vasp,87
IRSp53_Cdc42,0
IRSp53_Rac1,24
LIMK,68
NET1,76
PAK,24
PIP2,47
PKD,50
Profilin,59
ROCK,50
ROS,24
Rac1,24
RhoA,57
SSH,32
Thymosin,41
WASP,52
WAVE,43
