,"activity, %"
ARHGAP22,94
Actin_BR,0
Actin_ST,61
Arp2_3,0
CP,50
Cdc42,48
Cofilin,0
Coronin,0
Cortactin,6
Dia1,45
Dia2,96
Ena_Vasp,100
IRSp53_Cdc42,48
IRSp53_Rac1,6
LIMK,100
NET1,52
PAK,48
PIP2,50
PKD,94
Profilin,61
ROCK,94
ROS,6
Rac1,6
RhoA,94
SSH,0
Thymosin,50
WASP,50
WAVE,11
