,"activity, %"
ARHGAP22,70
Actin_BR,56
Actin_ST,100
Arp2_3,56
CP,0
Cdc42,50
Cofilin,36
Coronin,21
Cortactin,27
Dia1,73
Dia2,92
Ena_Vasp,100
IRSp53_Cdc42,50
IRSp53_Rac1,29
LIMK,79
NET1,44
PAK,56
PIP2,49
PKD,70
Profilin,100
ROCK,70
ROS,29
Rac1,29
RhoA,73
SSH,21
Thymosin,0
WASP,78
WAVE,38
