,"activity, %"
ARHGAP22,0
Actin_BR,52
Actin_ST,60
Arp2_3,52
CP,53
Cdc42,49
Cofilin,62
Coronin,74
Cortactin,53
Dia1,5
Dia2,70
Ena_Vasp,90
IRSp53_Cdc42,49
IRSp53_Rac1,53
LIMK,25
NET1,29
PAK,70
PIP2,48
PKD,13
Profilin,72
ROCK,13
ROS,53
Rac1,53
RhoA,17
SSH,74
Thymosin,21
WASP,74
WAVE,0
