,"activity, %"
ARHGAP22,0
Actin_BR,63
Actin_ST,70
Arp2_3,63
CP,50
Cdc42,51
Cofilin,77
Coronin,84
Cortactin,63
Dia1,0
Dia2,63
Ena_Vasp,83
IRSp53_Cdc42,51
IRSp53_Rac1,63
LIMK,2
NET1,35
PAK,65
PIP2,50
PKD,0
Profilin,79
ROCK,0
ROS,0
Rac1,63
RhoA,0
SSH,84
Thymosin,14
WASP,80
WAVE,73
