,"activity, %"
ARHGAP22,85
Actin_BR,0
Actin_ST,58
Arp2_3,0
CP,50
Cdc42,50
Cofilin,0
Coronin,9
Cortactin,7
Dia1,42
Dia2,94
Ena_Vasp,97
IRSp53_Cdc42,50
IRSp53_Rac1,7
LIMK,90
NET1,48
PAK,51
PIP2,49
PKD,85
Profilin,58
ROCK,85
ROS,7
Rac1,7
RhoA,92
SSH,9
Thymosin,52
WASP,47
WAVE,13
