,"activity, %"
Actin_BR,0
Actin_ST,66
Arp2_3,0
CP,48
Cdc42,46
Cofilin,6
Coronin,56
Cortactin,50
Dia1,26
Dia2,100
Ena_Vasp,89
IRSp53_Cdc42,46
IRSp53_Rac1,50
LIMK,44
PAK,0
PIP2,52
PKD,44
Profilin,66
ROCK,44
Rac1,50
RhoA,50
SSH,56
Thymosin,34
UPSTREAM,50
WASP,66
WAVE,0
