,"activity, %"
ARHGAP22,29
Actin_BR,0
Actin_ST,74
Arp2_3,0
CP,0
Cdc42,50
Cofilin,14
Coronin,17
Cortactin,10
Dia1,31
Dia2,81
Ena_Vasp,87
IRSp53_Cdc42,50
IRSp53_Rac1,10
LIMK,0
NET1,39
PAK,60
PIP2,52
PKD,29
Profilin,75
ROCK,29
ROS,10
Rac1,10
RhoA,31
SSH,17
Thymosin,43
WASP,55
WAVE,18
