,"activity, %"
Actin_BR,49
Actin_ST,55
Arp2_3,49
CP,49
Cdc42,49
Cofilin,17
Coronin,0
Cortactin,21
Dia1,39
Dia2,88
Ena_Vasp,100
IRSp53,50
LIMK,91
PAK,100
PIP2,51
PKD,79
Profilin,56
ROCK,79
ROCK_,79
Rac1,21
RhoA,79
SSH,9
Thymosin,50
WASP,50
WAVE,0
