,"activity, %"
Actin_BR,56
Actin_ST,62
Arp2_3,56
CP,53
Cdc42,49
Cofilin,68
Coronin,66
Cortactin,0
Dia1,10
Dia2,73
Ena_Vasp,90
IRSp53_Cdc42,49
IRSp53_Rac1,56
LIMK,25
PAK,64
PIP2,47
PKD,23
Profilin,73
ROCK,23
Rac1,56
RhoA,24
SSH,66
Thymosin,21
WASP,68
WAVE,67
