,"activity, %"
Actin_BR,51
Actin_ST,66
Arp2_3,51
CP,50
Cdc42,50
Cofilin,76
Coronin,89
Cortactin,51
Dia1,0
Dia2,51
Ena_Vasp,86
IRSp53,67
LIMK,2
PAK,67
PIP2,50
PKD,0
Profilin,83
ROCK,0
ROCK_,0
Rac1,51
RhoA,0
SSH,89
Thymosin,10
WASP,84
WAVE,51
