,"activity, %"
ARHGAP22,80
Actin_BR,35
Actin_ST,59
Arp2_3,35
CP,48
Cdc42,51
Cofilin,24
Coronin,13
Cortactin,15
Dia1,41
Dia2,91
Ena_Vasp,98
IRSp53_Cdc42,51
IRSp53_Rac1,15
LIMK,87
NET1,46
PAK,53
PIP2,51
PKD,80
Profilin,62
ROCK,80
ROS,15
Rac1,15
RhoA,86
SSH,13
Thymosin,44
WASP,54
WAVE,0
