,"activity, %"
Actin_BR,76
Actin_ST,34
Arp2_3,76
CP,88
Cdc42,53
Cofilin,66
Coronin,56
Cortactin,50
Dia1,0
Dia2,100
Ena_Vasp,0
IRSp53_Cdc42,53
IRSp53_Rac1,50
LIMK,44
PAK,76
PIP2,50
PKD,44
Profilin,100
ROCK,44
Rac1,50
RhoA,50
SSH,56
Thymosin,0
UPSTREAM,50
WASP,100
WAVE,100
