,"activity, %"
ARHGAP22,87
Actin_BR,34
Actin_ST,82
Arp2_3,34
CP,16
Cdc42,49
Cofilin,0
Coronin,0
Cortactin,13
Dia1,76
Dia2,100
Ena_Vasp,100
IRSp53_Cdc42,49
IRSp53_Rac1,13
LIMK,100
NET1,51
PAK,49
PIP2,50
PKD,87
Profilin,96
ROCK,87
ROS,13
Rac1,13
RhoA,87
SSH,0
Thymosin,51
WASP,49
WAVE,22
