,"activity, %"
Actin_BR,56
Actin_ST,65
Arp2_3,56
CP,49
Cdc42,52
Cofilin,56
Coronin,19
Cortactin,0
Dia1,36
Dia2,86
Ena_Vasp,100
IRSp53,58
LIMK,0
PAK,99
PIP2,51
PKD,70
Profilin,71
ROCK,70
ROCK_,70
Rac1,29
RhoA,72
SSH,19
Thymosin,37
WASP,63
WAVE,29
