,"activity, %"
Actin_BR,61
Actin_ST,86
Arp2_3,61
CP,48
Cdc42,48
Cofilin,64
Coronin,55
Cortactin,0
Dia1,26
Dia2,100
Ena_Vasp,77
IRSp53_Cdc42,0
IRSp53_Rac1,50
LIMK,45
PAK,74
PIP2,52
PKD,45
Profilin,98
ROCK,45
Rac1,50
RhoA,50
SSH,55
Thymosin,26
UPSTREAM,50
WASP,67
WAVE,100
