,"activity, %"
ARHGAP22,85
Actin_BR,41
Actin_ST,0
Arp2_3,41
CP,51
Cdc42,51
Cofilin,13
Coronin,0
Cortactin,15
Dia1,40
Dia2,91
Ena_Vasp,100
IRSp53_Cdc42,51
IRSp53_Rac1,15
LIMK,100
NET1,49
PAK,51
PIP2,49
PKD,85
Profilin,0
ROCK,85
ROS,15
Rac1,15
RhoA,85
SSH,0
Thymosin,49
WASP,51
WAVE,25
