,"activity, %"
ARHGAP22,91
Actin_BR,0
Actin_ST,64
Arp2_3,0
CP,51
Cdc42,50
Cofilin,8
Coronin,9
Cortactin,0
Dia1,49
Dia2,100
Ena_Vasp,97
IRSp53_Cdc42,50
IRSp53_Rac1,5
LIMK,91
NET1,100
PAK,0
PIP2,49
PKD,91
Profilin,64
ROCK,91
ROS,5
Rac1,5
RhoA,100
SSH,9
Thymosin,46
WASP,52
WAVE,5
