,"activity, %"
ARHGAP22,57
Actin_BR,0
Actin_ST,73
Arp2_3,0
CP,0
Cdc42,0
Cofilin,7
Coronin,8
Cortactin,20
Dia1,60
Dia2,60
Ena_Vasp,72
IRSp53_Cdc42,0
IRSp53_Rac1,20
LIMK,77
NET1,78
PAK,20
PIP2,46
PKD,57
Profilin,76
ROCK,57
ROS,20
Rac1,20
RhoA,60
SSH,8
Thymosin,64
WASP,32
WAVE,38
