,"activity, %"
ARHGAP22,0
Actin_BR,48
Actin_ST,56
Arp2_3,48
CP,24
Cdc42,51
Cofilin,71
Coronin,84
Cortactin,48
Dia1,0
Dia2,51
Ena_Vasp,83
IRSp53_Cdc42,51
IRSp53_Rac1,0
LIMK,2
NET1,0
PAK,64
PIP2,50
PKD,0
Profilin,81
ROCK,0
ROS,48
Rac1,48
RhoA,0
SSH,84
Thymosin,14
WASP,80
WAVE,48
