,"activity, %"
Actin_BR,0
Actin_ST,99
Arp2_3,0
CP,100
Cdc42,50
Cofilin,7
Coronin,54
Cortactin,50
Dia1,0
Dia2,100
Ena_Vasp,86
IRSp53_Cdc42,50
IRSp53_Rac1,50
LIMK,46
PAK,0
PIP2,0
PKD,46
Profilin,100
ROCK,46
Rac1,50
RhoA,50
SSH,54
Thymosin,36
UPSTREAM,50
WASP,64
WAVE,100
