,"activity, %"
Actin_BR,75
Actin_ST,62
Arp2_3,75
CP,51
Cdc42,50
Cofilin,29
Coronin,0
Cortactin,50
Dia1,24
Dia2,100
Ena_Vasp,75
IRSp53_Cdc42,50
IRSp53_Rac1,50
LIMK,50
PAK,75
PIP2,49
PKD,50
Profilin,76
ROCK,50
Rac1,50
RhoA,50
SSH,50
Thymosin,71
UPSTREAM,50
WASP,0
WAVE,100
