,"activity, %"
ARHGAP22,48
Actin_BR,37
Actin_ST,50
Arp2_3,37
CP,50
Cdc42,49
Cofilin,33
Coronin,15
Cortactin,0
Dia1,26
Dia2,51
Ena_Vasp,98
IRSp53_Cdc42,49
IRSp53_Rac1,0
LIMK,85
NET1,51
PAK,49
PIP2,50
PKD,48
Profilin,75
ROCK,48
ROS,0
Rac1,0
RhoA,51
SSH,15
Thymosin,0
WASP,75
WAVE,0
