,"activity, %"
ARHGAP22,45
Actin_BR,25
Actin_ST,49
Arp2_3,25
CP,50
Cdc42,50
Cofilin,0
Coronin,15
Cortactin,0
Dia1,26
Dia2,50
Ena_Vasp,97
IRSp53_Cdc42,50
IRSp53_Rac1,0
LIMK,85
NET1,50
PAK,50
PIP2,50
PKD,45
Profilin,49
ROCK,45
ROS,0
Rac1,0
RhoA,50
SSH,15
Thymosin,52
WASP,48
WAVE,0
