,"activity, %"
Actin_BR,65
Actin_ST,53
Arp2_3,65
CP,52
Cdc42,50
Cofilin,55
Coronin,55
Cortactin,50
Dia1,24
Dia2,0
Ena_Vasp,83
IRSp53_Cdc42,0
IRSp53_Rac1,50
LIMK,45
PAK,75
PIP2,48
PKD,45
Profilin,98
ROCK,45
Rac1,50
RhoA,50
SSH,55
Thymosin,24
UPSTREAM,50
WASP,76
WAVE,100
