,"activity, %"
Actin_BR,0
Actin_ST,60
Arp2_3,0
CP,52
Cdc42,49
Cofilin,7
Coronin,9
Cortactin,0
Dia1,48
Dia2,100
Ena_Vasp,97
IRSp53,49
LIMK,91
PAK,0
PIP2,48
PKD,91
Profilin,60
ROCK,91
ROCK_,91
Rac1,0
RhoA,100
SSH,9
Thymosin,49
WASP,49
WAVE,0
