,"activity, %"
ARHGAP22,8
Actin_BR,71
Actin_ST,16
Arp2_3,71
CP,71
Cdc42,51
Cofilin,93
Coronin,93
Cortactin,71
Dia1,15
Dia2,67
Ena_Vasp,83
IRSp53_Cdc42,51
IRSp53_Rac1,71
LIMK,5
NET1,27
PAK,73
PIP2,0
PKD,0
Profilin,88
ROCK,8
ROS,71
Rac1,71
RhoA,15
SSH,93
Thymosin,5
WASP,81
WAVE,83
