,"activity, %"
ARHGAP22,92
Actin_BR,0
Actin_ST,64
Arp2_3,0
CP,48
Cdc42,52
Cofilin,4
Coronin,8
Cortactin,4
Dia1,52
Dia2,100
Ena_Vasp,97
IRSp53_Cdc42,52
IRSp53_Rac1,4
LIMK,92
NET1,100
PAK,0
PIP2,52
PKD,92
Profilin,64
ROCK,92
ROS,4
Rac1,4
RhoA,100
SSH,8
Thymosin,47
WASP,51
WAVE,0
