,"activity, %"
Actin_BR,45
Actin_ST,60
Arp2_3,45
CP,51
Cdc42,51
Cofilin,0
Coronin,0
Cortactin,23
Dia1,38
Dia2,88
Ena_Vasp,100
IRSp53,52
LIMK,90
PAK,100
PIP2,49
PKD,77
Profilin,60
ROCK,77
ROCK_,77
Rac1,23
RhoA,77
SSH,10
Thymosin,54
WASP,46
WAVE,23
