,"activity, %"
ARHGAP22,91
Actin_BR,25
Actin_ST,83
Arp2_3,25
CP,16
Cdc42,50
Cofilin,24
Coronin,9
Cortactin,0
Dia1,84
Dia2,100
Ena_Vasp,97
IRSp53_Cdc42,0
IRSp53_Rac1,0
LIMK,91
NET1,50
PAK,50
PIP2,52
PKD,91
Profilin,98
ROCK,91
ROS,0
Rac1,0
RhoA,100
SSH,9
Thymosin,44
WASP,54
WAVE,0
