,"activity, %"
ARHGAP22,88
Actin_BR,11
Actin_ST,99
Arp2_3,11
CP,0
Cdc42,0
Cofilin,11
Coronin,12
Cortactin,10
Dia1,91
Dia2,91
Ena_Vasp,99
IRSp53_Cdc42,0
IRSp53_Rac1,11
LIMK,88
NET1,89
PAK,11
PIP2,50
PKD,88
Profilin,100
ROCK,88
ROS,11
Rac1,11
RhoA,91
SSH,12
Thymosin,60
WASP,40
WAVE,13
