,"activity, %"
ARHGAP22,36
Actin_BR,0
Actin_ST,0
Arp2_3,0
CP,53
Cdc42,51
Cofilin,12
Coronin,18
Cortactin,4
Dia1,14
Dia2,40
Ena_Vasp,93
IRSp53_Cdc42,51
IRSp53_Rac1,4
LIMK,78
NET1,43
PAK,56
PIP2,46
PKD,36
Profilin,0
ROCK,36
ROS,4
Rac1,4
RhoA,39
SSH,18
Thymosin,44
WASP,52
WAVE,8
