,"activity, %"
Actin_BR,97
Actin_ST,71
Arp2_3,97
CP,100
Cdc42,49
Cofilin,29
Coronin,22
Cortactin,96
Dia1,0
Dia2,88
Ena_Vasp,100
IRSp53,57
LIMK,78
PAK,99
PIP2,0
PKD,69
Profilin,76
ROCK,69
ROCK_,69
Rac1,31
RhoA,70
SSH,22
Thymosin,28
WASP,72
WAVE,31
