,"activity, %"
Actin_BR,40
Actin_ST,64
Arp2_3,40
CP,48
Cdc42,50
Cofilin,0
Coronin,20
Cortactin,0
Dia1,38
Dia2,87
Ena_Vasp,99
IRSp53,55
LIMK,80
PAK,98
PIP2,52
PKD,70
Profilin,64
ROCK,70
ROCK_,70
Rac1,27
RhoA,74
SSH,20
Thymosin,50
WASP,50
WAVE,27
