,"activity, %"
Actin_BR,76
Actin_ST,92
Arp2_3,76
CP,54
Cdc42,53
Cofilin,18
Coronin,0
Cortactin,50
Dia1,21
Dia2,100
Ena_Vasp,83
IRSp53_Cdc42,53
IRSp53_Rac1,50
LIMK,100
PAK,77
PIP2,50
PKD,0
Profilin,95
ROCK,50
Rac1,50
RhoA,50
SSH,0
Thymosin,35
UPSTREAM,50
WASP,65
WAVE,100
