,"activity, %"
Actin_BR,38
Actin_ST,45
Arp2_3,38
CP,71
Cdc42,50
Cofilin,24
Coronin,8
Cortactin,0
Dia1,29
Dia2,100
Ena_Vasp,0
IRSp53,50
LIMK,92
PAK,96
PIP2,50
PKD,92
Profilin,60
ROCK,92
ROCK_,92
Rac1,0
RhoA,100
SSH,8
Thymosin,47
WASP,51
WAVE,0
