,"activity, %"
ARHGAP22,28
Actin_BR,66
Actin_ST,81
Arp2_3,66
CP,52
Cdc42,52
Cofilin,63
Coronin,65
Cortactin,65
Dia1,14
Dia2,97
Ena_Vasp,92
IRSp53_Cdc42,0
IRSp53_Rac1,66
LIMK,34
NET1,33
PAK,67
PIP2,50
PKD,28
Profilin,82
ROCK,28
ROS,0
Rac1,66
RhoA,33
SSH,65
Thymosin,22
WASP,74
WAVE,77
