,"activity, %"
ARHGAP22,0
Actin_BR,0
Actin_ST,52
Arp2_3,0
CP,0
Cdc42,48
Cofilin,19
Coronin,28
Cortactin,0
Dia1,0
Dia2,48
Ena_Vasp,66
IRSp53_Cdc42,48
IRSp53_Rac1,0
LIMK,34
NET1,0
PAK,48
PIP2,48
PKD,0
Profilin,52
ROCK,0
ROS,0
Rac1,0
RhoA,0
SSH,28
Thymosin,42
WASP,52
WAVE,0
