,"activity, %"
Actin_BR,53
Actin_ST,67
Arp2_3,53
CP,52
Cdc42,50
Cofilin,76
Coronin,89
Cortactin,53
Dia1,0
Dia2,53
Ena_Vasp,84
IRSp53,0
LIMK,2
PAK,68
PIP2,48
PKD,0
Profilin,83
ROCK,0
ROCK_,0
Rac1,53
RhoA,0
SSH,89
Thymosin,11
WASP,84
WAVE,53
