,"activity, %"
Actin_BR,56
Actin_ST,95
Arp2_3,56
CP,53
Cdc42,50
Cofilin,0
Coronin,72
Cortactin,50
Dia1,21
Dia2,100
Ena_Vasp,78
IRSp53_Cdc42,50
IRSp53_Rac1,50
LIMK,28
PAK,75
PIP2,51
PKD,0
Profilin,95
ROCK,28
Rac1,50
RhoA,50
SSH,72
Thymosin,41
UPSTREAM,50
WASP,59
WAVE,100
