,"activity, %"
Actin_BR,86
Actin_ST,86
Arp2_3,86
CP,52
Cdc42,51
Cofilin,91
Coronin,100
Cortactin,91
Dia1,4
Dia2,93
Ena_Vasp,99
IRSp53,98
LIMK,0
PAK,98
PIP2,48
PKD,0
Profilin,92
ROCK,0
ROCK_,0
Rac1,91
RhoA,10
SSH,100
Thymosin,8
WASP,92
WAVE,0
