,"activity, %"
ARHGAP22,24
Actin_BR,44
Actin_ST,61
Arp2_3,44
CP,49
Cdc42,49
Cofilin,51
Coronin,61
Cortactin,45
Dia1,12
Dia2,71
Ena_Vasp,92
IRSp53_Cdc42,49
IRSp53_Rac1,45
LIMK,37
NET1,39
PAK,61
PIP2,52
PKD,24
Profilin,69
ROCK,24
ROS,45
Rac1,45
RhoA,29
SSH,61
Thymosin,28
WASP,69
WAVE,0
